"","spp","FEATUREID","HUC8","StreamOrde","Pathlength","ArbolateSu","AreaSqKM_1","TotDASqKM","Q0001E","V0001E","Qincr0001E","TEMP0001","PPT0001","PET0001","QLOSS0001","Q0001E_01","Q0001E_02","Q0001E_03","Q0001E_04","Q0001E_05","Q0001E_06","Q0001E_07","Q0001E_08","Q0001E_09","Q0001E_10","Q0001E_11","Q0001E_12","RunOffV","MinMonthly","NLCD11P","NLCD21P","NLCD22P","NLCDUrbanP","NLCDForestP","NLCD52P","NLCD71P","NLCD81P","NLCD82P","NLCD95P","NLCD11PC","NLCD21PC","NLCD22PC","NLCDUrbanPC","NLCDForestPC","NLCD52PC","NLCD71PC","NLCD81PC","NLCD82PC","NLCD95PC","slope_MEAN","road_density_MEAN","tfactor_MEAN","water_table_MEAN","erodability_MEAN","VALUE_11","VALUE_21","VALUE_22","VALUE_23_24","VALUE_FOREST","VALUE_52","VALUE_71","VALUE_81","VALUE_82","VALUE_95","PctRipForest","PctRipWetland","cold","cool","warm","Crossings","AnimalOpsCount","NPDESCount"
"8036","background",12034387,3050105,2,508.022,15.255,1.2276,28.7253,16.299,0.98476,0.20789,15.13209,1271.96,806.56355,0,23.112,26.542,29.224,20.761,15.478,10.827,8.469,7.816,9.604,10.918,24.135,19.981,452.205,6,0,4.105572,0.513196,0,19.428153,0,2.71261,73.240469,0,0,0.040731,8.898079,0.864743,0.153523,38.346336,2.036532,2.866811,46.044428,0.733151,0,3.477461585,3.524549175,4.979472141,53.536,0.252771255,0,900,0,0,34200,0,5400,11700,0,0,0.47601476,0,0,0,100,1,0,0
"8037","background",12036893,3050105,4,553.226,274.907,0.063,306.4968,311.184,1.25591,-3.1173,15.06667,1498.35,802.36229,0,362.78,377.137,420.696,353.118,299.714,291.14,203.239,278.034,399.845,463.664,345.935,313.853,668,13,0,2.857143,0,0,65.714286,0,31.428571,0,0,0,0.340623,7.901583,0.828655,0.172367,81.577263,0.802521,1.837898,6.364373,0.101012,0.002643,8.174992091,7.834831715,5.447761194,15,0.203124995,0,0,0,0,6300,0,0,0,0,0,0.470588235,0.529411765,0,100,0,0,0,0
"8038","background",12034323,3050105,1,523.226,7.9,12.5154,12.5154,7.394,0.92353,7.3936,14.89141,1273,795.44601,0,10.237,11.982,13.104,9.553,7.156,4.836,3.851,3.522,4.65,5.657,12.686,9.3,463.441,6,0.100676,9.492305,2.581619,0.330792,28.721415,2.265209,3.976701,51.531713,0.999569,0,0.100676,9.492305,2.581619,0.330792,28.721415,2.265209,3.976701,51.531713,0.999569,0,2.756797168,6.056735866,4.858192823,33.71043165,0.233372,0,8100,0,0,243000,9000,2700,29700,0,0,0.628083491,0.024035421,0,0,100,4,0,0
"8039","background",12038087,3050105,3,485.224,78.376,0.5436,116.136,65.643,0.66588,0.26381,15.43288,1261.55,820.27019,0,95.411,104.897,114.502,82.719,60.673,46.046,35.234,36.793,33.351,37.571,68.334,73.227,440,6,0,26.324503,22.350993,31.953642,17.384106,0,1.986755,0,0,0,0.619188,22.50465,12.269064,6.150031,30.893521,1.58478,5.872598,19.578425,0.086795,0.037198,2.427484844,11.58283372,3.822525597,31,0.168336192,0,2700,0,0,23400,0,1800,0,0,0,0.3125,0.298611111,0,0,0,0,0,0
"8040","background",12035089,3050105,2,448.07,15.56,0.2205,24.4125,13.359,0.91768,0.21626,15.26162,1255.13,812.02985,0,20.533,23.035,25.389,16.795,10.897,7.693,6.181,6.324,8.332,9.599,17.299,16.369,433,6,0,11.020408,0,0,86.938775,0,0,0,0,2.040816,0.099539,14.569585,13.872811,5.5447,40.943778,2.009216,5.507834,17.393548,0,0.058986,3.284887584,4.993704313,3.102040816,31,0.280448987,0,900,0,0,15300,0,0,0,0,0,0.325301205,0.614457831,0,0,0,0,0,0
"8041","background",12035437,3050105,1,461.942,14.274,29.0943,29.0943,16.386,1.00669,16.3855,15.26217,1280.05,811.72097,0,24.578,27.832,30.471,20.744,14.268,10.104,7.803,7.557,9.711,11.029,21.821,19.939,458.049,6,0.343366,14.591518,4.729792,1.147647,30.145079,1.503387,2.669595,44.353018,0.448541,0,0.343366,14.591518,4.729792,1.147647,30.145079,1.503387,2.669595,44.353018,0.448541,0,2.402840663,7.004772369,3.751074953,32.01903605,0.268623436,0,27000,6300,0,418500,6300,24300,69300,900,0,0.569825025,0.055463849,0,0,0,0,0,0
"8042","background",12036591,3050105,4,545.976,223.504,0.2484,260.3322,242.068,1.35743,0.15899,14.96748,1450.34,798.75157,0,264.003,287.158,328.647,279.297,246.935,239.054,166.885,232.676,324.086,373.961,278.727,234.617,614.891,9,0,19.202899,0,0,74.275362,0,6.15942,0,0,0,1.322695,5.73571,0.219527,0.094725,87.26431,0.655125,1.064102,3.519695,0.02178,0.00484,9.754669849,1.65789457,5,0,0.20879121,0,1800,0,0,6300,0,900,0,0,0,0.111111111,0.155555556,0,100,0,0,0,0
"8043","background",12037221,3050105,3,540.061,28.115,1.8027,34.4619,44.875,1.44757,2.27448,13.91828,1853.02,739.95445,0,49.702,51.912,57.897,48.81,42.917,40.194,27.977,42.619,76.713,97.365,73.576,48.119,1111.74,37.677501,0,7.388917,0.249626,0,92.361458,0,0,0,0,0,0.331671,9.814317,0.287274,0.122744,84.21039,0.349952,1.274451,3.546525,0,0,18.01971057,3.007802701,4.080379431,0,0.343869193,0,12600,0,0,41400,0,0,0,0,0,0.622775801,0,100,0,0,0,0,0
"8044","background",12037605,3050105,2,515.6,25.033,1.899,31.5963,22.213,0.94823,1.28495,15.42472,1381.22,819.17683,0,30.639,33.862,37.129,27.446,20.049,14.011,10.827,10.238,11.897,27.783,39.33,27.705,545.597,8,0,22.985782,4.028436,2.511849,42.180094,0.616114,10.094787,17.251185,0,0,0.80041,13.963027,1.290341,0.589626,35.913065,0.931438,9.2802,36.696385,0,0,2.822727764,12.45714116,4.182938389,34.26200873,0.169733839,0,7200,2700,0,39600,0,3600,2700,0,0,0.551724138,0.043887147,0,0,0,0,0,0
"8045","background",12037481,3050105,4,509.78,188.325,2.2023,234.558,195.083,1.28906,-0.57071,15.28533,1337.45,813.64659,0,248.457,260.934,289.77,231.312,183.705,157.737,111.913,148.192,200.026,259.222,224.901,205.694,509.157,7,0,5.598692,0,0,48.344912,13.812832,6.86555,25.378014,0,0,0.542936,11.35523,1.320313,0.813828,64.140127,1.346788,4.935922,14.788581,0.195687,0.067915,3.577695427,5.604494021,3.600166945,32.46993318,0.207578421,0,900,900,0,64800,2700,0,0,0,0,0.220430108,0.564516129,0,0,0,0,0,0
"8046","background",12036481,3050105,4,562.902,91.266,0.9432,104.5872,97.125,1.62542,-0.40231,13.50022,1594.62,722.70318,0,106.387,116.293,132.406,112.036,100.806,92.268,64.274,77.215,137.589,172.7,134.051,98.707,828.506,20.378799,0,13.454198,0.858779,0,85.687023,0,0,0,0,0,0.013768,3.344864,0.024955,0.005163,93.112351,0.285695,0.416495,2.742496,0.049911,0.004303,18.51884982,7.371255031,2.855916031,91,0.264570607,0,24300,1800,0,18000,0,0,0,0,0,0.585152838,0,100,0,0,2,0,0
"8047","background",12037417,3050105,4,518.428,127.144,3.5001,164.0754,155.635,1.21021,-0.59258,15.44265,1377.59,820.38614,0,189.983,198.039,220.435,179.458,147.396,129.246,90.932,125.475,186.417,244.652,192.494,163.739,539.548,8,1.182823,5.091283,0.488557,0.205708,41.141682,0.128568,4.937002,46.361533,0,0,0.453084,13.174553,1.648328,1.097057,71.635601,0.655491,3.077244,7.713405,0.196922,0.045528,3.250381938,6.354421483,4.226771654,103.0520966,0.190389678,0,0,0,0,27900,0,23400,10800,0,0,0.323353293,0.113772455,0,100,0,0,0,0
"8048","background",12035273,3050105,5,470.496,569.002,2.1456,780.2001,448.307,1.4292,0.70769,15.50405,1237.88,824.46789,0,594.241,647.778,724.625,576.414,467.553,371.674,274.3,310.355,250.429,305.131,340.725,453.056,412.245,6,4.823826,15.981544,4.026846,0.33557,52.768456,6.921141,11.199664,3.649329,0,0.293624,1.936234,11.839809,2.111343,0.929185,49.572091,1.723058,7.293898,23.801202,0.25678,0.060907,4.068894955,7.665323167,3.341816586,53.79577465,0.167722992,46800,3600,0,0,25200,0,0,0,0,3600,0.474885845,0.075342466,0,0,0,0,0,0
"8049","background",12037513,3050105,4,507.805,195.922,0.3933,240.9372,198.478,1.07349,-1.62551,15.29623,1334.65,814.56089,0,253.553,266.489,295.899,235.804,186.826,160.191,113.71,150.128,201.241,260.003,227.51,209.232,507.41,7,0,16.475973,0,0,60.183067,0,11.441648,10.297483,0,1.601831,0.553215,11.226784,1.292826,0.792281,63.733247,1.399286,5.036458,15.182961,0.190506,0.099362,2.275855508,7.576152203,4.665859564,69.73333333,0.19098086,0,2700,1800,0,24300,0,0,0,0,0,0.443708609,0.344370861,0,0,0,0,0,0
"8050","background",12034999,3050105,5,485.408,442.461,0.0108,580.032,351.142,0.82857,0.0052,15.41583,1302.99,820.48054,0,441.73,484.073,545.091,446.961,380.444,300.17,223.07,252.874,213.589,280.273,284.572,354.918,474,6,50,41.666667,0,0,0,0,0,8.333333,0,0,2.001614,11.600515,1.717974,0.678687,54.57516,1.707423,7.170122,19.820941,0.174094,0.072462,4.355195353,6.614926338,4.4,114,0.159999996,1800,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8051","background",12035827,3050105,1,507.037,0.158,0.3267,0.3267,0.186,0.55348,0.1862,15.04686,1324.62,801.94809,0,0.351,0.364,0.395,0.265,0.175,0.096,0.061,0.043,0.035,0.03,0.173,0.248,508.975,7,1.37741,8.539945,0,3.581267,36.088155,0.550964,7.713499,41.873278,0,0,1.37741,8.539945,0,3.581267,36.088155,0.550964,7.713499,41.873278,0,0,1.885069462,6.492441177,5,0,0.261876748,0,0,0,0,0,0,900,900,0,0,0,0,0,100,0,0,0,0
"8052","background",12033231,3050105,1,567.597,2.435,2.6874,2.6874,2.524,0.99012,2.52377,12.51387,1518.11,680.99889,0,3.558,3.626,4.064,3.157,2.738,1.865,1.039,0.892,5.794,9.808,8.376,3.554,838.642,24.705299,0,3.248493,0,0,94.072338,0.100469,0.602813,1.975887,0,0,0,3.248493,0,0,94.072338,0.100469,0.602813,1.975887,0,0,14.36716003,7.402286858,4.605416524,53,0.258389145,0,2700,0,0,81000,0,900,0,0,0,0.92,0,100,0,0,2,0,0
"8053","background",12035891,3050105,1,488.71,0.347,0.4419,0.4419,0.236,0.40733,0.2366,15.30294,1302.22,813.55142,0,0.457,0.48,0.517,0.333,0.225,0.125,0.077,0.053,0.041,0.035,0.173,0.315,478.136,6,4.276986,25.661914,4.684318,1.425662,15.682281,1.221996,3.258656,43.788187,0,0,4.276986,25.661914,4.684318,1.425662,15.682281,1.221996,3.258656,43.788187,0,0,2.194846796,11.71722645,4.027659574,31,0.168501071,6300,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0
"8054","background",12035133,3050105,2,445.285,8.18,0.0369,11.5551,6.384,0.90598,0.07295,15.26667,1249.89,812.16614,0,9.747,11.138,12.19,7.93,4.99,3.466,2.815,2.959,4.337,5.31,9.584,8.081,425,6,0,0,0,0,95.121951,4.878049,0,0,0,0,1.861516,5.078277,0.467326,0.101254,68.175092,2.212011,2.990887,18.989018,0.12462,0,2.590151633,0.244095489,4.35,23.94736842,0.250243907,0,0,0,0,9000,0,0,0,0,0,0.857142857,0.085714286,0,0,0,0,0,0
"8055","background",12037695,3050105,2,495.005,29.177,3.4884,40.5729,25.537,0.97212,1.36008,15.2818,1326.9,812.93389,0,36.288,41.116,45.207,32.285,23.269,16.289,12.667,11.923,14.521,17.983,39.954,30.92,499.62,6.73813,0.206398,22.600619,10.526316,2.347781,37.048504,2.270382,3.508772,21.491228,0,0,0.865109,18.211664,6.958585,2.582019,36.021827,2.034116,8.435927,24.149864,0.248442,0.051019,2.598546109,13.35159099,4.238020424,109.7326478,0.175070792,0,8100,0,0,88200,2700,4500,900,0,0,0.683823529,0.079044118,0,0,0,0,0,0
"8056","background",12037233,3050105,3,542.784,20.754,1.8891,24.0462,31.177,1.20998,1.5433,13.66286,1822.46,727.22282,0,34.468,36.266,40.415,33.909,29.798,27.423,19.15,28.218,54.378,71.782,55.018,34.034,1069.18,35.3106,0,16.722249,0,0,78.989995,0.476417,1.762744,2.048595,0,0,0.475335,12.137885,0.370537,0.175911,79.523168,0.479078,1.796542,4.951718,0,0,10.43998429,10.15584173,4.929490233,78.14634146,0.348923295,0,0,0,0,24300,0,0,0,0,0,0.870229008,0,100,0,0,0,0,0
"8057","background",12035901,3050105,1,490.979,0.223,1.0962,1.0962,0.593,0.76412,0.59336,15.28219,1308.09,812.27873,0,1.144,1.203,1.292,0.834,0.568,0.318,0.2,0.132,0.103,0.088,0.445,0.79,483.386,6,1.231527,28.571429,15.353038,1.149425,13.957308,0,10.509031,29.228243,0,0,1.231527,28.571429,15.353038,1.149425,13.957308,0,10.509031,29.228243,0,0,1.60976046,14.2096134,3.984047019,49.13793103,0.169581241,2700,900,0,0,0,0,0,0,0,0,0.206896552,0,0,0,0,0,0,0
"8058","background",12034975,3050105,3,487.43,50.625,1.9377,86.7186,51.211,1.05279,-0.32157,15.33057,1309.73,815.88442,0,74.015,83.716,92.169,65.68,46.145,33.222,25.416,25.369,27.983,29.299,68.302,59.013,478.842,6,6.502555,5.945193,0.092894,0,58.894566,1.579192,8.128193,18.578727,0,0,0.587417,10.00685,2.480437,1.040953,31.932251,1.74876,8.299603,42.601241,0.758661,0.02906,3.709136159,6.316606648,3.910596026,114,0.165779771,50400,0,0,0,4500,0,4500,900,0,0,0.432692308,0,0,0,0,0,0,0
"8059","background",12037369,3050105,1,523.447,5.805,3.8106,6.8931,5.947,0.90394,3.47127,15.43108,1469.79,819.06103,0,8.829,8.863,9.673,6.991,5.374,3.581,2.78,2.525,5.351,14.848,14.177,7.607,632.075,9.5992,0.590458,7.48701,3.778932,1.440718,61.171469,1.55881,4.180444,19.48512,0,0,0.718109,8.656483,2.33712,1.27954,64.851807,1.253427,4.817861,15.850633,0,0,4.521186204,8.642697698,4.997811816,38,0.243580272,3600,8100,10800,6300,63000,2700,8100,30600,0,0,0.425824176,0.039835165,0,100,0,4,0,0
"8060","background",12033339,3050105,3,570.198,24.16,8.5095,26.1297,24.256,1.24903,8.27863,11.80768,1502.42,649.65139,0,26.365,29.453,33.392,27.97,25.39,21.458,15.052,16.429,37.108,53.866,43.957,26.222,880.305,31.470199,0,2.548916,0.052882,0,89.94183,0.200952,1.163406,6.039133,0,0.052882,0.030999,2.982813,0.017222,0,92.797851,0.123997,0.530431,3.499466,0,0.017222,13.90463176,5.161861811,4.535093299,63.39277108,0.245416178,0,11700,0,0,120600,0,1800,45900,0,2700,0.685800604,0.005035247,100,0,0,0,0,0
"8061","background",12038177,3050105,3,427.229,34.593,41.8221,69.3846,34.783,1.05065,20.11964,15.3394,1236.93,815.45132,0,54.909,61.676,67.461,44.944,27.171,20.169,16.287,16.845,19.877,21.943,33.766,40.315,413.739,6,0.3271,2.410209,0.178614,0,70.636339,3.357077,10.22402,12.468527,0.256085,0.12051,0.320388,6.353283,0.945599,0.066153,67.081746,3.155888,8.631022,13.205956,0.154357,0.072638,3.231590586,2.663731116,3.359142654,28.660691,0.269037856,0,3600,0,0,473400,2700,5400,60300,2700,900,0.639960106,0.174202128,0,0,0,0,0,0
"8062","background",12037281,3050105,4,528.23,79.188,5.2488,105.0768,116.682,1.23892,1.20259,15.41247,1554.4,817.75679,0,136.217,141.251,157.515,130.485,110.163,100.096,69.537,102.749,169.576,211.069,157.173,122.514,710.741,13.8357,0,11.522634,0.668724,0.257201,72.685185,1.251715,4.20096,8.316187,0,0.308642,0.49421,13.134679,0.785425,0.62697,80.160512,0.376011,1.279636,2.871043,0.055674,0.015417,6.088261184,8.233233779,5,89.39150228,0.306637504,0,900,0,0,87300,0,2700,5400,0,900,0.545454545,0.16827853,0,100,0,1,0,0
"8063","background",12037781,3050105,3,533.925,39.912,1.2987,51.0093,64.217,1.12988,1.08168,15.46225,1610.83,821.1717,0,71.958,74.838,83.448,70.209,61.158,57.283,39.824,61.84,105.777,130.855,97.859,68.025,772.051,15.593199,0,23.146223,2.633403,1.247401,46.777547,1.871102,1.108801,18.711019,4.504505,0,0.280537,10.963883,0.299945,0.139386,83.621222,0.381107,0.975705,3.170598,0.114685,0,5.416269894,18.57791954,5,136.5676692,0.305696468,0,2700,0,0,29700,4500,4500,23400,900,0,0.169054441,0.077363897,100,0,0,1,0,1
"8064","background",12036879,3050105,4,552.6,276.11,0.0297,307.6182,311.961,1.62172,-0.02541,15.06637,1495.57,802.51113,0,363.795,378.212,421.917,354.101,300.483,291.758,203.656,278.49,400.254,464.456,346.628,314.653,664.727,13,9.090909,36.363636,21.212121,0,24.242424,9.090909,0,0,0,0,0.340259,7.915201,0.82856,0.172909,81.55782,0.809835,1.860163,6.341172,0.100644,0.002633,3.627036655,7.905674848,5,15,0.212727268,0,3600,0,0,1800,0,0,0,0,0,0.2,0.04,0,100,0,1,0,0
"8065","background",12035869,3050105,1,465.108,0.402,0.882,0.882,0.437,0.5356,0.43769,15.30185,1265.12,813.39468,0,0.889,0.913,0.996,0.616,0.379,0.217,0.142,0.106,0.083,0.071,0.258,0.581,443.166,6,3.571429,42.44898,30.510204,7.959183,11.734694,0,1.632653,2.142857,0,0,3.571429,42.44898,30.510204,7.959183,11.734694,0,1.632653,2.142857,0,0,2.816273165,17.73266958,3.758163265,31,0.293030617,8100,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8066","background",12038225,3050105,1,431.617,4.868,12.6153,12.6153,6.328,0.93781,6.32779,15.66241,1213.39,831.07798,0,10.025,11.785,12.92,8.331,4.899,3.491,3.067,2.87,4.093,5.692,4.639,7.219,390.725,6,0,2.689591,0.927445,0.035671,64.785617,0.620675,16.422915,13.890276,0,0,0,2.689591,0.927445,0.035671,64.785617,0.620675,16.422915,13.890276,0,0,4.072151073,3.58087555,3.90632803,28.97424893,0.299021195,0,1800,0,0,153000,0,12600,13500,0,0,0.751765893,0.049445005,0,0,0,0,0,0
"8067","background",12037341,3050105,4,588.578,51.363,4.0968,53.577,75.002,0.86089,2.75832,13.18434,1779.23,704.08613,0,81.241,85.647,94.074,79.965,72.701,73.543,58.96,79.089,118.746,144.517,110.335,78.328,1069.22,36.8708,0.175747,10.149385,0.241652,0,78.558874,0.219684,0.856766,9.40246,0.395431,0,0.048715,3.341172,0.040316,0.008399,89.890812,0.508987,1.953637,3.772888,0.398119,0,10.97074331,4.604373977,4.74790472,83.99812734,0.287611486,0,4500,0,0,56700,3600,6300,23400,0,0,0.437751004,0,100,0,0,0,0,0
"8068","background",12037137,3050105,1,537.122,1.578,1.0368,1.0368,1.05,0.91023,1.04985,14.16867,1701.84,752.55083,0,1.574,1.543,1.703,1.277,1.036,0.673,0.381,0.425,0.645,4.991,4.284,1.317,904.26,27.3455,0,8.680556,0,0,91.145833,0,0,0.173611,0,0,0,8.680556,0,0,91.145833,0,0,0.173611,0,0,18.8553797,10.64965333,4.497395833,0,0.323333331,0,4500,0,0,53100,0,0,0,0,0,0.91503268,0,100,0,0,3,0,0
"8069","background",12036735,3050105,2,542.782,19.227,2.3418,18.0045,14.745,0.91113,1.90562,14.95756,1463.16,797.16175,0,17.255,19.596,22.353,17.534,15.408,11.624,8.322,7.454,12.926,30.94,29.816,17.494,633.389,10.350099,0.230592,4.150653,0,0,66.372021,21.291314,2.113759,5.84166,0,0,0.104974,8.892777,0.489878,0.104974,63.119219,8.017995,7.728068,10.947263,0,0,5.220528513,3.242699271,5,38,0.230764795,0,2700,0,0,69300,2700,0,0,0,0,0.816537468,0,0,100,0,0,0,0
"8070","background",12036875,3050105,4,552.089,276.621,0.2403,307.8585,312.126,0.7773,0.16518,15.05405,1496.89,801.6345,0,364.01,378.441,422.177,354.311,300.647,291.89,203.744,278.587,400.339,464.622,346.775,314.823,668.011,13,7.116105,14.606742,0,0,75.280899,0,2.996255,0,0,0,0.345548,7.920424,0.827913,0.172774,81.552921,0.809203,1.86105,6.336223,0.100566,0.002631,6.650529975,9.604272928,5.081967213,15,0.251926225,900,0,0,0,18900,0,0,0,0,0,0.645833333,0.145833333,0,100,0,0,0,0
"8071","background",12034959,3050105,5,492.068,422.212,2.2977,543.4893,332.399,1.52793,-66.06525,15.27576,1334.42,813.68531,0,413.286,453,510.846,422.164,363.201,286.284,213.166,241.723,206.319,275.356,272.254,335.915,508.078,7,3.368586,4.269487,0.626714,0,60.869565,4.191148,5.992949,20.681551,0,0,1.87207,11.55583,1.611586,0.713722,55.754069,1.658285,7.124961,19.034671,0.120058,0.075512,4.512877951,3.725201935,2.896986971,114,0.190593292,42300,900,0,0,50400,12600,900,0,0,0,0.632042254,0.107394366,0,0,0,0,0,0
"8072","background",12035595,3050105,2,456.826,15.389,1.1943,37.0386,20.023,0.71813,0.61298,15.29995,1261.42,813.7084,0,30.445,34.373,37.604,25.04,17.605,12.564,9.571,9.657,11.99,13.351,23.675,23.926,440.057,6,1.130369,7.008289,5.048983,0.37679,44.913338,2.411454,16.880181,22.230595,0,0,0.140934,6.774554,2.658308,0.191962,39.996112,2.638869,5.829324,41.395733,0.160373,0,3.769064935,7.587201763,3.006079027,31,0.271284199,2700,0,0,0,6300,0,0,0,0,0,0.595238095,0,0,0,0,0,0,0
"8073","background",12037585,3050105,2,499.924,13.169,9.522,22.7799,14.679,0.91971,5.9639,15.22738,1337.21,810.52205,0,20.615,23.613,25.959,18.511,13.226,9.11,7.077,6.659,8.813,11.408,26.208,18.053,512.343,7,0.122873,11.956522,2.268431,0.586012,47.84499,4.120983,15.680529,16.824197,0,0.160681,0.79017,8.964482,1.406503,0.36743,45.272806,3.859982,11.180909,27.79424,0,0.086919,3.160971457,6.930482828,3.652001135,72.03505155,0.170981339,0,5400,0,0,180900,0,5400,4500,0,9000,0.473731077,0.359750668,0,0,0,0,0,0
"8074","background",12035557,3050105,6,471.619,1850.71,2.331,2452,1683.87,1.78052,1.19304,15.14661,1275.5,806.73192,0,2142.51,2253.98,2537.61,2205.8,1868.7,1507.46,1093.22,1153.13,1057.85,1303.3,1418.88,1693.74,457.059,6,3.899614,7.104247,0.772201,0,49.884169,0.42471,13.320463,24.594595,0,0,0.494816,7.887907,1.090826,0.564187,64.178664,4.007196,6.511885,14.534939,0.105489,0.032961,3.856553335,5.344113633,4.528188725,15,0.200763358,29700,0,0,0,0,0,0,0,0,0,0.351851852,0,0,100,0,0,0,0
"8075","background",12037061,3050105,4,523.29,78.544,0.6048,76.2264,56.323,1.03656,0.3519,15.20297,1367.25,809.31002,0,74.252,80.871,89.946,69.213,53.091,39.123,28.538,28.812,37.037,83.414,85.184,65.315,541.131,8,0,1.041667,0,0,82.291667,1.190476,6.39881,9.077381,0,0,0.18655,11.666431,1.139369,0.670634,57.774865,3.604657,9.140928,14.875555,0.029517,0.049589,5.576029831,5.304316731,5,122,0.237440473,0,0,0,0,36000,0,0,0,0,0,0.585635359,0.342541436,0,100,0,0,0,0
"8076","background",12037039,3050105,4,523.078,84.453,0.0684,83.5164,60.823,0.64667,-0.70298,15.22133,1356.39,811.02024,0,80.583,87.759,97.609,75.032,57.305,42.306,30.867,31.266,39.061,86.705,90.27,70.335,532.184,8,0,0,0,0,48.68421,0,19.736842,31.578947,0,0,0.191819,11.213845,1.108884,0.612095,58.010043,3.63701,9.3226,15.023277,0.026941,0.045261,4.325822071,6.692245483,5,101.6666667,0.278421046,0,0,0,0,3600,0,3600,0,0,0,0.387096774,0.35483871,0,100,0,0,0,0
"8077","background",12038173,3050105,5,457.689,726.295,3.7251,1075.85,582.624,1.32395,-11.43782,15.59471,1254.29,828.98681,0,811.851,876.375,972.862,755.294,587.598,474.063,347.497,393.962,298.401,341.014,390.185,831.439,423.069,6,2.198599,3.98647,0.57985,0,83.01522,0.966417,5.411935,3.527422,0,0.120802,1.588859,14.774976,4.492942,2.524874,45.957372,1.649258,7.068846,21.23975,0.215579,0.055714,3.644211752,3.321309721,2.267790727,112.2708333,0.219315519,53100,0,0,0,42300,0,0,0,0,2700,0.705323194,0.074144487,0,0,0,0,0,0
"8078","background",12036585,3050105,4,550.762,213.538,0.7524,244.8855,231.827,1.67501,0.49732,14.98927,1458.61,799.61848,0,250.557,272.686,312.515,266.271,236.979,230.985,161.467,226.624,319.976,363.707,268.779,223.804,633.721,9.49761,0.119617,16.985646,1.076555,0,78.708134,0,2.990431,0,0,0,1.342178,5.64178,0.223084,0.098863,87.536339,0.620004,0.789798,3.647256,0.023154,0.005145,10.12099889,14.89540497,5.049140049,38,0.227199014,0,17100,1800,0,17100,0,0,0,0,0,0.611111111,0,8.094405911,91.90559409,0,1,0,1
"8079","background",12037461,3050105,3,595.37,20.224,1.4922,20.2725,30.97,0.97217,2.12932,12.82425,1897.29,686.78222,0,32.873,34.995,38.15,32.194,29.864,29.521,25.611,33.512,53.381,68.989,54.18,33.406,1202.82,48.372699,0,2.774427,0,0,86.791316,0,0.361882,10.072376,0,0,0,2.095449,0,0,96.084351,0.235294,0.09323,1.420644,0,0,11.88421664,2.153857809,3.518094089,110.0522388,0.268063933,0,0,0,0,17100,0,3600,3600,0,0,0.559055118,0,100,0,0,0,0,0
"8080","background",12036987,3050105,3,572.061,44.755,6.363,53.5707,50.236,1.30947,5.21698,13.50541,1484.81,721.22774,0,56.764,61.363,69.386,56.257,47.451,41.067,29.455,39.697,79.461,103.862,79.949,54.458,731.208,14.6091,0,4.115983,0.410184,0,87.949081,1.131542,1.55587,4.837341,0,0,0,8.512676,0.477126,0.060481,72.692908,0.824891,1.908506,15.383969,0.119282,0,11.02967606,4.268612394,3.163834608,91,0.254079578,0,8100,1800,0,122400,0,0,0,0,0,0.9286754,0,100,0,0,1,0,0
"8081","background",12037463,3050105,4,516.122,130.683,3.0177,169.4826,158.66,1.17762,0.38592,15.43337,1361.84,820.13282,0,194.484,202.896,225.785,183.43,150.177,131.426,92.548,127.231,187.459,245.625,195.028,166.998,527.967,8,0,4.294661,0.238592,0,38.741425,0.178944,11.213838,45.034298,0,0,0.47527,12.872649,1.600518,1.071083,70.777531,0.637765,3.269008,8.753465,0.190639,0.044075,3.519400318,4.655432639,4.056333739,89.06917476,0.183867031,0,0,0,0,38700,0,19800,27900,0,0,0.27991453,0.115384615,0,0,0,0,0,0
